�..Key,Item.Type,Publication.Year,Author,Title,Publication.Title,ISBN,ISSN,DOI,Url,Abstract.Note,Date,Date.Added,Date.Modified,Access.Date,Pages,Num.Pages,Issue,Volume,Number.Of.Volumes,Journal.Abbreviation,Short.Title,Series,Series.Number,Series.Text,Series.Title,Publisher,Place,Language,Rights,Type,Archive,Archive.Location,Library.Catalog,Call.Number,Extra,Notes,File.Attachments,Link.Attachments,Manual.Tags,Automatic.Tags,Editor,Series.Editor,Translator,Contributor,Attorney.Agent,Book.Author,Cast.Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed.Author,Scriptwriter,Words.By,Guest,Number,Edition,Running.Time,Scale,Medium,Artwork.Size,Filing.Date,Application.Number,Assignee,Issuing.Authority,Country,Meeting.Name,Conference.Name,Court,References,Reporter,Legal.Status,Priority.Numbers,Programming.Language,Version,System,Code,Code.Number,Section,Session,Committee,History,Legislative.Body,Cat,Score
2ISW5VCI,journalArticle,2014,"Soto-Correa, José C; Lindig-Cisneros, Roberto",Lupinus elegans KUNTH ASSISTED MIGRATION IN COMMON GARDEN FIELD TESTS,,,,,,"Lupinus elegans is a species used in ecological restoration and agroforestry programs, because it is tolerant to stress and fixes nitrogen. Genetic variation in quantitative traits was studied in six populations of L. elegans collected along an altitudinal gradient (2312 to 2885 m) in the Mil Cumbres region, east-central Michoacán state, México. Provenance tests were planted at 2600 and 2800 m altitude in two common garden field trials. Tests aimed to evaluate the performance at a different altitude than the site of the seed source, simulating an altitudinalassisted migration. Survival, plant height growth and aerial biomass were measured. For each provenance and experimental sites, climatic variables were estimated for contemporary climate (average 19611990) and future climate (decade centered in 2030, by averaging six model scenarios). It was estimated that by the year 2030 there will be, on average, an increment of 1.4 °C in mean annual temperature, an increase of 518 degree-days > 5 °C (DD5), a 90 mm decrease in mean annual precipitation (MAP) (-7.3 % of contemporary MAP), and a 0.0077 increase in an aridity index (DD50.5/MAP). An ANOVA for each site revealed that in the higher altitude site (2800 m) populations exhibited a pronounced pattern of genetic differentiation (P = 0.0001), in which plant height and biomass are associated with the transfer distance between their place of origin and the experimental site. This distance can be expressed in difference in altitude, mean annual temperature, or aridity index. At the site at higher altitude, plants originated from populations growing at higher altitudes were taller and had more biomass than those originated grown at lower altitudes (R2 ≥ 0.85, P ≤ 0.0302). In contrast, in the lower altitude site (2600 m), although there were nearly significant differences (P ≤ 0.0615) between populations for all of the variables, there was no clinal pattern. In general, the populations grew less when they were moved away from their original climate: those from the higher altitudes grew less in the 2600 m site, and those from the lower altitudes grew less in the 2800 m site. This indicates that climate change will likely induce less growth in several populations, thus it is recommended to promote gradual assisted migration.",2014,1/25/2021 15:08,1/25/2021 15:08,,10,NA,,37,NA,,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,Zotero,NA,,<p>3b</p>,/Users/Luke/Zotero/storage/3YEHJXGC/Soto-Correa and Lindig-Cisneros - 2014 - Lupinus elegans KUNTH ASSISTED MIGRATION IN COMMON.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
LT9WPPC4,journalArticle,2011,"Lu, Pengxin; Man, Rongzhou",Assessment of assisted migration effects on spring bud flush in white spruce (Picea glauca [Moench] Voss) seedlings,The ForesTry ChroniCle,,,,,"In a changing climate, delaying the time of bud flush may be advantageous to boreal forest species to reduce the risk of spring frost damage. In this study, we examined the potential effect of assisted migration of tree seed on time to bud flush for white spruce. Flushing times of seedlings from 23 white spruce provenances from Ontario were observed under varying temperature conditions simulated in controlled environment chambers. Results indicated that time to bud flush varied considerably among provenances. Although higher temperatures significantly promoted bud flushing for all provenances, provenance-by-temperature interactions were negligible, indicating stable performance of white spruce provenances for this adaptive trait. Spatial patterns of variation among provenances in bud flushing were not consistent with patterns found in range-wide provenance tests. Assisted migration of tree seed across relatively short distances is unlikely to delay bud flushing time in white spruce. Some southern populations may flush earlier at more northerly sites, which would exacerbate spring frost risk. Tree improvement may be an effective approach to utilize among- and withinprovenance variation to enhance this fitness trait for better climatic adaptation.",2011,1/25/2021 15:43,1/25/2021 15:43,,7,NA,3,87,NA,,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,Zotero,NA,,<p>3b</p>,/Users/Luke/Zotero/storage/PGY3DD46/Lu and Man - 2011 - Assessment of assisted migration effects on spring.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
Y4Z7PF5I,journalArticle,2019,"Ortiz-Bibian, Marisol A.; Castellanos-Acuña, Dante; Gómez-Romero, Mariela; Lindig-Cisneros, Roberto; Silva-Farías, Miguel Ángel; Sáenz-Romero, Cuauhtémoc",VARIACIÓN ENTRE POBLACIONES DE Abies religiosa (H.B.K.) Schl. et Cham A LO LARGO DE UN GRADIENTE ALTITUDINAL. I. CAPACIDAD GERMINATIVA DE LA SEMILLA,Revista Fitotecnia Mexicana,,0187-7380,10.35196/rfm.2019.3.301-308,https://revfitotecnia.mx/index.php/RFM/article/view/52,"Abies religiosa (HBK) Schl. & Cham. (oyamel) es una conífera nativa de México. El bosque de oyamel que se ubica en la frontera del Estado de México y Michoacán funge como refugio de poblaciones de mariposa monarca Danaus plexippus L., pero existe preocupación por el futuro de Abies religiosa en la región debido al cambio de uso de suelo y al cambio climático, pues se espera una reducción de su nicho ecológico. Con la finalidad de generar información que permita planear la cantidad de semilla necesaria a recolectar para realizar programas de reforestación a gran escala en la región de la Reserva de la Biósfera de la Mariposa Monarca, se evaluó la viabilidad y germinación de semilla de oyamel recolectada en 15 poblaciones a lo largo de un gradiente altitudinal (2850 a 3550 msnm, una cada 50 m) en el cerro de San Andrés, Michoacán. Hubo diferencias estadísticamente significativas entre poblaciones en viabilidad (P = 0.0007) y germinación (P < 0.0001) de las semillas. Se encontró una relación cuadrática significativa de la viabilidad (R² = 0.510, P = 0.0138) y la germinación (R² = 0.768, P = 0.0002) con la altitud de origen de la procedencia. La semilla de poblaciones que se distribuyen entre 3000 y 3350 msnm (parte media de la distribución altitudinal) posee el valor más alto de viabilidad (48.7 %) y de germinación (19.6 %), mayor al de los extremos altitudinales superior e inferior. Si se recolecta de la zona de altitud intermedia (Zona II, de 3000 a 3350 msnm) se requerirá recolectar aproximadamente 2.0 kg de semilla para producir 10,000 plantas en vivero; en cambio, la misma meta requeriría de cinco veces más semilla de la zona de menor altitud (11.1 kg, Zona I, 2650 a 3000 msnm). Esto indica las dificultades prácticas de abastecimiento de semilla a las que se enfrentaría un programa de reforestación a gran escala, especialmente si se requiere de germoplasma originado de las poblaciones de baja altitud, para implementar migración asistida hacia mayores altitudes para aminorar los efectos del cambio climático.",9/18/2019,1/25/2021 18:12,1/25/2021 18:12,1/25/2021 18:12,301-308,NA,3,42,NA,RevFitotecMex,,NA,NA,NA,NA,,NA,es,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b - probably but I can't read spanish</p>,/Users/Luke/Zotero/storage/H4TCN5QZ/Ortiz-Bibian et al. - 2019 - VARIACIÓN ENTRE POBLACIONES DE Abies religiosa (H..pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
L3NA8WEH,journalArticle,2018,"Lee, Hyunseok; Lim, Hyemin; Lee, Wiyoung; Jang, Kyunghwan; Kang, Junwon",Variation in Seed and Cone Characteristics of Loblolly Pine (Pinus taeda L.) Families in Southern Part of Korea,Journal of Forest and Environmental Science,,,10.7747/JFES.2018.34.1.82,https://doi.org/10.7747/JFES.2018.34.1.82,"Loblolly pine (Pinus taeda L.) is widely distributed in the southern part of the United States and it has been used as a major economic species in the region due to its excellent growth and stem straightness. The tree also grows only in the southern part of Korea because it is susceptible to cold. Recently climate changes have had widespread impacts on forest trees. Thus, the use of good quality seeds is prerequisite for assessing assisted migration adaptation trial. In this study, we conducted to investigate its cone and seed characteristics of each family, which is expected to improve seeds productivity for planting valuable timber trees. A total of 14 families were selected from the experimental forest in Boseong, Jeonnam province in 1981. The seed production capacity was estimated to range from 87.2 to 129.4 among families and the average was 111.3. The number of aborted ovules was investigated in the range of 11.4 to 29.5 for the first test and 7.4 to 22.2 for the second test. The average number of empty and filled seeds was 1.4 and 79.2 per cone, respectively. Based on the results, we can conclude that there is a strong correlation between the number of fertile scale and the seed production ability.",2/28/2018,1/25/2021 18:18,1/25/2021 18:18,1/25/2021 18:18,82-86,NA,1,34,NA,,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (CSL JSON),NA,,<p>3b</p>,/Users/Luke/Zotero/storage/4VUBR3WE/Lee et al. - 2018 - Variation in Seed and Cone Characteristics of Lobl.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
RMWED3XS,journalArticle,2018,"Malone, Sparkle L.; Schoettle, Anna W.; Coop, Jonathan D.",The future of subalpine forests in the Southern Rocky Mountains: Trajectories for Pinus aristata genetic lineages,PLOS ONE,,1932-6203,10.1371/journal.pone.0193481,https://dx.plos.org/10.1371/journal.pone.0193481,,3/19/2018,1/25/2021 23:57,1/25/2021 23:57,1/25/2021 23:57,e0193481,NA,3,13,NA,PLoS ONE,The future of subalpine forests in the Southern Rocky Mountains,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>3b - no trait - replaced file as initial had corrupt url</p>,/Users/Luke/Zotero/storage/4WG5IQS3/Malone et al. - 2018 - The future of subalpine forests in the Southern Ro.pdf,NA,NA,NA,"Zang, RunGuo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
H2XT837P,journalArticle,2019,"Milesi, Pascal; Berlin, Mats; Chen, Jun; Orsucci, Marion; Li, Lili; Jansson, Gunnar; Karlsson, Bo; Lascoux, Martin",Assessing the potential for assisted gene flow using past introduction of Norway spruce in southern Sweden: Local adaptation and genetic basis of quantitative traits in trees,Evolutionary Applications,,"1752-4571, 1752-4571",10.1111/eva.12855,https://onlinelibrary.wiley.com/doi/abs/10.1111/eva.12855,,2019-12,8/14/2020 17:42,8/14/2020 17:42,8/14/2020 17:42,1946-1959,NA,10,12,NA,Evol Appl,Assessing the potential for assisted gene flow using past introduction of Norway spruce in southern Sweden,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>4a - genomic - trait - association</p> <p> </p> <p> </p>,/Users/Luke/Zotero/storage/VGVA8HAZ/Milesi et al. - 2019 - Assessing the potential for assisted gene flow usi.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,4
9S3VTBSF,journalArticle,2020,"Scott, Peter A.; Allison, Linda J.; Field, Kimberleigh J.; Averill-Murray, Roy C.; Shaffer, H. Bradley",Individual heterozygosity predicts translocation success in threatened desert tortoises,Science,NA,"0036-8075, 1095-9203",10.1126/science.abb0421,https://science.sciencemag.org/content/370/6520/1086,"Survival of the most variable As more species become highly threatened because of human activity, there has been an increasing push to understand how best to reintroduce or translocate individuals from wild or captive populations. Suggestions have varied from choosing individuals from the most environmentally similar regions to choosing those that might have the best ability to adapt to new environments. Scott et al. used long-term data collected during translocations of Mojave Desert tortoises, including animals formerly kept as pets, to test these questions. Although the overall rates of survival for all tortoises at the site (both reintroduced and native) were extremely low, translocated individuals with the highest heterozygosity survived at much higher rates than those determined to be similar to the target population. Science, this issue p. 1086 Anthropogenic environmental modification is placing as many as 1 million species at risk of extinction. One management action for reducing extinction risk is translocation of individuals to locations from which they have disappeared or to new locations where biologists hypothesize they have a good chance of surviving. To maximize this survival probability, the standard practice is to move animals from the closest possible populations that contain presumably related individuals. In an empirical test of this conventional wisdom, we analyzed a genomic dataset for 166 translocated desert tortoises (Gopherus agassizii) that either survived or died over a period of two decades. We used genomic data to infer the geographic origin of translocated tortoises and found that individual heterozygosity predicted tortoise survival, whereas translocation distance or geographic unit of origin did not. Our results suggest a relatively simple indicator of the likelihood of a translocated individual’s survival: heterozygosity. High heterozygosity improves survival of reintroduced Mojave desert tortoises. High heterozygosity improves survival of reintroduced Mojave desert tortoises.",11/27/2020,1/30/2021 14:08,1/30/2021 14:08,1/30/2021 14:08,1086-1089,NA,6520,370,NA,,,NA,NA,NA,NA,NA,NA,en,"Copyright © 2020, American Association for the Advancement of Science. https://www.sciencemag.org/about/science-licenses-journal-article-reuseThis is an article distributed under the terms of the Science Journals Default License.",NA,NA,NA,science.sciencemag.org,NA,Publisher: American Association for the Advancement of Science Section: Report PMID: 33243888,"<p>4 used Radseq to monitor after movement</p>; <p>not found in lit search, published after we ran it I think</p>",C:\Users\trase\Zotero\storage\WDHF3WGR\Scott et al. - 2020 - Individual heterozygosity predicts translocation s.pdf; ; C:\Users\trase\Zotero\storage\KSDGTXLN\1086.html,http://www.ncbi.nlm.nih.gov/pubmed/33243888,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animals,4
SJQZHA2Y,journalArticle,2015,"Kuussaari, Mikko; Heikkinen, Risto K.; Heliölä, Janne; Luoto, Miska; Mayer, Marianne; Rytteri, Susu; von Bagh, Peter",Successful translocation of the threatened Clouded Apollo butterfly (Parnassius mnemosyne) and metapopulation establishment in southern Finland,Biological Conservation,,63207,10.1016/j.biocon.2015.05.011,https://linkinghub.elsevier.com/retrieve/pii/S0006320715002062,,2015-10,8/14/2020 17:26,8/18/2020 3:38,8/14/2020 17:26,51-59,NA,,190,NA,Biological Conservation,,NA,NA,NA,NA,,,en,,NA,NA,NA,DOI.org (Crossref),,,<p>1 Did AM and picked 4 source pops to maximize genetic diversity but didn't measure diversity before or after</p>,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animals,0
497XBSL3,journalArticle,2017,"Bay, Rachael A.; Rose, Noah H.; Logan, Cheryl A.; Palumbi, Stephen R.",Genomic models predict successful coral adaptation if future ocean warming rates are reduced,Science Advances,NA,2375-2548,10.1126/sciadv.1701413,https://advances.sciencemag.org/lookup/doi/10.1126/sciadv.1701413,,2017-11,2/24/2020 23:13,2/24/2020 23:13,2/24/2020 23:13,e1701413,NA,11,3,NA,Sci. Adv.,,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,NA,<p>4 using genetics to inform AM in corals</p>,C:\Users\trase\Zotero\storage\9FRHRPSK\Bay et al. - 2017 - Genomic models predict successful coral adaptation.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aquatic and Marine,4
4E2GLWPP,journalArticle,2020,"Young, Derek J. N.; Blush, Thomas D.; Landram, Michael; Wright, Jessica W.; Latimer, Andrew M.; Safford, Hugh D.","Assisted gene flow in the context of large‐scale forest management in California, <span style=""font-variant:small-caps;"">USA</span>",Ecosphere,,"2150-8925, 2150-8925",10.1002/ecs2.3001,https://onlinelibrary.wiley.com/doi/abs/10.1002/ecs2.3001,,2020-01,8/14/2020 17:21,8/14/2020 17:21,8/14/2020 17:21,,NA,1,11,NA,Ecosphere,"Assisted gene flow in the context of large‐scale forest management in California, <span style=""font-variant",NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,<p>4b</p> <p> </p> <p> </p>,/Users/Luke/Zotero/storage/XZQTP3PD/Young et al. - 2020 - Assisted gene flow in the context of large‐scale f.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
77FMPU6S,journalArticle,2018,"McIntyre, S.; Nicholls, A. O.; Graff, P.; Stol, J.","Experimental reintroduction of three grassland forbs to assess climate-adjusted provenancing, grazing protection and weed control",Australian Journal of Botany,,0067-1924,10.1071/BT18106,http://www.publish.csiro.au/?paper=BT18106,"We explored climate-adjusted provenancing as a strategy for reintroduction of three perennial forbs: Microseris walteri, Bulbine bulbosa and Stackhousia monogyna into native grassland with a history of livestock grazing. Seed source populations were sampled over a temperature gradient of 2°C, located up to 120km from the receiving site. Two receiving-site management treatments were applied: hand removal of exotic species, and exclusion of macropod grazing and trampling. There were no effects of weeding the receiving grassland and we concluded the low fertility of the site provided protection from exotic competition. After eight growing seasons, protection from grazing resulted in double to triple the numbers of established plants, depending on the species. Amongst populations within a species, larger seeds and early emergence reflected later establishment success for Bulbine only. At the species level, early performance was not indicative of later numbers of reproductive plants established. We found no long-term evidence of home-site advantage in any species, and no apparent disadvantage of non-matching lithology. All source populations were represented at the end of the experiment (Season 6). Counts after eight seasons’ growth indicated a continuing trend of population increase in all three species. The persistence of all populations suggests that admixture or climate-adjusted provenancing may be a realistic option to restore depleted populations of herbaceous plants in grassy eucalypt woodlands in a warming climate.",2018,8/14/2020 17:30,8/14/2020 17:30,8/14/2020 17:30,628,NA,8,66,NA,Aust. J. Bot.,,NA,NA,NA,NA,,NA,en,NA,NA,NA,NA,DOI.org (Crossref),NA,,"<p>4b - linked to supplemental information, not manuscript</p>",/Users/Luke/Zotero/storage/SM2YWY7Q/McIntyre et al. - 2018 - Experimental reintroduction of three grassland for.pdf,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plants,0
